日付,借方名称,金額,摘要,file,rows
2015-05-17,会議費,6350.0,車　Ｐａｌｍ曽我社長、森井打合せ,new_SW00000027.csv,3063
2015-05-22,会議費,9330.0,１Ｍｉｌｅ　プライアＣ大澤氏、重岡・森井３名打合せ,new_SW00000027.csv,3079
2015-05-23,会議費,9390.0,Ｈａｒｕ　平田タイル金廣社長、坪田氏、重岡・森井４名打合せ,new_SW00000027.csv,3084
2015-05-24,会議費,8769.0,銀座沼津港　ランチミーティング４名,new_SW00000027.csv,3086
2015-05-25,会議費,2200.0,まんぷくカリー　カルミック成相氏、重岡打合せ,new_SW00000027.csv,3088
2015-05-26,会議費,9930.0,Ｈａｒｕ　ＢＯＳ川原氏、重岡打合せ,new_SW00000027.csv,3098
2015-05-27,会議費,2300.0,竹はし　小笠原田中専務、森井打合せ,new_SW00000027.csv,3103
2015-05-27,会議費,7133.0,冨和利　ＯＲＯＸ菅原課長、森井打合せ,new_SW00000027.csv,3104
2015-05-28,会議費,3600.0,格之進Ｆ　ＴＯＴＯ有留氏、重岡打合せ,new_SW00000027.csv,3106
2015-05-28,会議費,7720.0,四万十　ＬＩＸＩＬ安蒜氏、重岡打合せ,new_SW00000027.csv,3108
2015-05-31,会議費,7808.0,車　プライア大澤氏、森井打合せ,new_SW00000027.csv,3117
2015-05-30,会議費,17430.0,春菜魚　ＢＯＳ川原氏、安成氏、重岡・森井４名打合せ,new_SW00000027.csv,3172
2015-06-02,会議費,4200.0,ＴＹＨＡＲＢＯＲ　梓設計土肥口常務、重岡・森井打合せ３名,new_SW00000027.csv,3644
2015-06-02,会議費,7894.0,鶴橋きっちん　ベストリノベーション田中社長・重岡打合せ,new_SW00000027.csv,3648
2015-06-03,会議費,9820.0,Ｈａｒｕ　平田タイル金廣支店長・重岡打合せ,new_SW00000027.csv,3649
2015-06-04,会議費,11718.0,五鉄Ａｊｉｍｉ　ＢＯＳ川原氏、重岡・森井３名打合せ,new_SW00000027.csv,3656
2015-06-05,会議費,2022.0,ｄａＧＩＯＲＧＩＯ　梓設計土肥口常務、重岡・森井打合せ,new_SW00000027.csv,3658
2015-06-06,会議費,14240.0,春魚菜　テイスト桜庭氏、重岡・森井３名打合せ,new_SW00000027.csv,3660
2015-06-07,会議費,8701.0,銀座沼津港　タートルコーポレーション亀井氏・重岡打合せ,new_SW00000027.csv,3661
2015-06-09,会議費,1300.0,ｌｅｍｏｎｈｏｕｓｅ　グローエ菊池部長、重岡・森井打合せ,new_SW00000027.csv,3668
2015-06-09,会議費,12744.0,五鉄Ａｊｉｍｉ　グローエ菊地部長、重岡・森井３名打合せ,new_SW00000027.csv,3669
2015-06-10,会議費,1620.0,楽山　平田タイル金廣支店長、重岡・森井打合せ,new_SW00000027.csv,3674
2015-06-10,会議費,1080.0,バロック　平田タイル坪田氏、重岡打合せ,new_SW00000027.csv,3676
2015-06-10,会議費,12000.0,とめ手羽　カルミック成相氏、重岡・森井３名打合せ,new_SW00000027.csv,3677
2015-06-11,会議費,11664.0,ＢＩＳＴＲＯばんごはん　アベルコ林部長、重岡・森井３名打合せ,new_SW00000027.csv,3680
2015-06-13,会議費,10960.0,Ｈａｒｕ　テムズ一柳部長、重岡・森井３名打合せ,new_SW00000027.csv,3686
2015-06-14,会議費,9784.0,車　ＬＩＸＩＬ水谷氏、重岡打合せ,new_SW00000027.csv,3688
2015-06-17,会議費,1728.0,とん平　ＢＯＳＳ川原氏、森井打合せ,new_SW00000027.csv,3697
2015-06-17,会議費,2280.0,椿屋カフェ　山品商事山品社長、重岡・森井打合せ,new_SW00000027.csv,3699
2015-06-17,会議費,28530.0,中華シブヤ　ＬＩＸＩＬ渡邊、多田、大高、込江氏重岡・森井・田中７名打合せ,new_SW00000027.csv,3700
2015-06-18,会議費,7600.0,ＴＵＲＲＥＴＵＲＲＥ　ＬＩＸＩＬ安蒜氏、重岡打合せ,new_SW00000027.csv,3704
2015-06-23,会議費,1400.0,ポティエコーヒー　アクシス一ノ宮氏、森井打合せ,new_SW00000027.csv,3720
2015-06-24,会議費,12471.0,冨和利　グローエ樋沢部長、重岡・森井３名打合せ,new_SW00000027.csv,3727
2015-06-25,会議費,11880.0,Ｈａｒｕ　ＬＩＸＩＬ池田氏、重岡・森井打合せ,new_SW00000027.csv,3731
2015-06-28,会議費,7481.0,銀座沼津港　打合せ,new_SW00000027.csv,3739
2015-06-29,会議費,5200.0,宮川本店　カルミック成相氏、重岡打合せ,new_SW00000027.csv,3740
2015-06-16,会議費,720.0,ニコスコーヒーショップ　打合せ,new_SW00000027.csv,3747
2015-07-04,会議費,6400.0,春菜魚　テイスト櫻庭氏・重岡打合せ,new_SW00000027.csv,4284
2015-07-05,会議費,10746.0,車　ＢＯＳ川原氏・重岡・森井３名打合せ,new_SW00000027.csv,4285
2015-07-07,会議費,6680.0,焼鳥つくね　ＬＩＸＩＬ安蒜氏・重岡打合せ,new_SW00000027.csv,4294
2015-07-08,会議費,12204.0,五鉄ＡＪＩＭＩ　プライアＣ大沢氏・重岡・森井３名打合せ,new_SW00000027.csv,4297
2015-07-10,会議費,6500.0,アンカルネ　ＬＩＸＩＬ堀氏・重岡打合せ,new_SW00000027.csv,4304
2015-07-11,会議費,9930.0,Ｈａｒｕ　ＬＩＸＩＬ水谷氏、重岡打合せ,new_SW00000027.csv,4307
2015-07-12,会議費,9568.0,車　アクシス一ノ宮氏、森井打合せ,new_SW00000027.csv,4313
2015-07-14,会議費,2220.0,とんかつ伊勢　カルミック成相氏、重岡打合せ,new_SW00000027.csv,4318
2015-07-14,会議費,6231.0,大東京酒場　アクシス一宮氏、重岡・森井打合せ,new_SW00000027.csv,4319
2015-07-15,会議費,12652.0,シンスケ　フォワードスタイル南部社長、重岡・森井３名打合せ,new_SW00000027.csv,4321
2015-07-16,会議費,3060.0,ねぎし　平田タイル坪田氏、重岡打合せ,new_SW00000027.csv,4323
2015-07-17,会議費,9180.0,㈱日本料理漁火　小笠原原口所長、重岡打合せ,new_SW00000027.csv,4331
2015-07-18,会議費,12636.0,五鉄ＡＪＩＭＩ　ナベカイ宇都氏、重岡・森井３名打合せ,new_SW00000027.csv,4336
2015-07-19,会議費,3500.0,マルヨ　スタッフ打合せ３名,new_SW00000027.csv,4339
2015-07-19,会議費,12420.0,串亭　ＬＩＸＩＬ鈴木氏、重岡・森井３名打合せ,new_SW00000027.csv,4341
2015-07-20,会議費,8593.0,銀座沼津港　スタッフ打合せ４名,new_SW00000027.csv,4343
2015-07-22,会議費,8010.0,冨和利　テイスト櫻庭氏、重岡打合せ,new_SW00000027.csv,4351
2015-07-23,会議費,1600.0,五鉄ＡＪＩＭＩ　リビングイズ鈴木氏、重岡打合せ,new_SW00000027.csv,4352
2015-07-25,会議費,11960.0,Ｈａｒｕ　グローエ菊池部長、重岡・森井３名打合せ,new_SW00000027.csv,4360
2015-07-26,会議費,8856.0,車　ＢＯＳ川原氏、重岡打合せ,new_SW00000027.csv,4363
2015-07-27,会議費,1540.0,ルノアール　ネットクライム斎藤氏、重岡打合せ,new_SW00000027.csv,4366
2015-07-29,会議費,2330.0,ねぎし　ＬＡＳ田中氏、重岡・森井打合せ,new_SW00000027.csv,4374
2015-07-29,会議費,19418.0,墨之栄　ＬＩＸＩＬ小田氏、内園氏、重岡・森井４名打合せ,new_SW00000027.csv,4379
2015-07-31,会議費,13608.0,五鉄ＡＪＩＭＩ　ネットクライム斎藤氏、重岡・森井３名打合せ,new_SW00000027.csv,4387
2015-08-01,会議費,8680.0,サカナバル　テイスト後藤氏、重岡打合せ,new_SW00000027.csv,4960
2015-08-02,会議費,10400.0,車　ＢＯＳ川原氏、重岡・森井３名打合せ,new_SW00000027.csv,4962
2015-08-03,会議費,10430.0,わすけ　㈱ＬＩＸＩＬ水谷氏、重岡・森井３名打合せ,new_SW00000027.csv,4968
2015-08-04,会議費,24710.0,ＭＡＣＨＩＫＡＴＡ　スタッフ打合せ５名,new_SW00000027.csv,4971
2015-08-06,会議費,2980.0,菊寿司　スタッフ打合せ３名,new_SW00000027.csv,4987
2015-08-07,会議費,1560.0,ＧａＮａｐａｔｉ　㈱ＬＩＸＩＬ水谷氏、重岡打合せ,new_SW00000027.csv,4992
2015-08-12,会議費,2940.0,菊寿司　スタッフ打合せ３名,new_SW00000027.csv,5008
2015-08-13,会議費,4000.0,五鉄Ａｊｉｍｉ　スタッフ打合せ４名,new_SW00000027.csv,5010
2015-08-13,会議費,11782.0,ほたる　ネットクライム斎藤氏、重岡・森井３名打合せ,new_SW00000027.csv,5013
2015-08-16,会議費,8500.0,樽平　梓設計土肥口常務、重岡打合せ,new_SW00000027.csv,5020
2015-08-18,会議費,2260.0,ほりき　テイスト後藤氏、重岡打合せ,new_SW00000027.csv,5027
2015-08-18,会議費,37260.0,ＭＡＣＨＩＫＡＴＡ　スタッフ打合せ８名,new_SW00000027.csv,5030
2015-08-19,会議費,3100.0,すし京辰　ＢＯＳ川原氏、重岡打合せ,new_SW00000027.csv,5034
2015-08-20,会議費,7560.0,しんのす別誂　アベルコ阿部氏、森井打合せ,new_SW00000027.csv,5037
2015-08-20,会議費,2550.0,五鉄Ａｊｉｍｉ　ＴＯＴＯ有留部長、重岡・森井打合せ,new_SW00000027.csv,5039
2015-08-21,会議費,8970.0,京橋テラス　打合せ,new_SW00000027.csv,5042
2015-08-22,会議費,12916.0,あみやき亭プレミアム　グローエ菊池部長、重岡・森井打合せ３名,new_SW00000027.csv,5043
2015-08-25,会議費,1830.0,梅の花　テムズ一柳部長、重岡打合せ,new_SW00000027.csv,5054
2015-08-26,会議費,33274.0,五鉄Ａｊｉｍｉ　スタッフ打合せ５名,new_SW00000027.csv,5057
2015-08-27,会議費,6270.0,東京ステーションＨ　山品商事山品社長、渡商渡辺社長、重岡・森井打合せ４名打合せ,new_SW00000027.csv,5060
2015-08-27,会議費,2700.0,築地寿司清　山品商事山品社長、森井打合せ,new_SW00000027.csv,5061
2015-08-29,会議費,8660.0,春菜魚　ＦＤ吉村氏、重岡・森井打合せ,new_SW00000027.csv,5066
2015-09-02,会議費,1860.0,Ａｌｌｅｇｒｏ　カルミック成相部長、重岡打合せ,new_SW00000027.csv,5609
2015-09-02,会議費,3310.0,サイゼリヤ　ランチミーティング9名,new_SW00000027.csv,5611
2015-09-02,会議費,540.0,ドトール　テムズ田村所長、重岡打合せ,new_SW00000027.csv,5612
2015-09-03,会議費,22848.0,ピザーラ　ランチミーティング,new_SW00000027.csv,5616
2015-09-04,会議費,1620.0,高島屋　ランチミーティング１２名,new_SW00000027.csv,5621
2015-09-04,会議費,4708.0,高島屋　ランチミーティング１２名,new_SW00000027.csv,5622
2015-09-04,会議費,6213.0,高島屋　ランチミーティング１２名,new_SW00000027.csv,5623
2015-09-04,会議費,7373.0,高島屋　ランチミーティング１２名,new_SW00000027.csv,5624
2015-09-05,会議費,8400.0,サカナバル　テイスト後藤氏、重岡２名打合せ,new_SW00000027.csv,5629
2015-09-06,会議費,9010.0,一慶　ＢＯＳ川原氏、重岡・森井３名打合せ,new_SW00000027.csv,5635
2015-09-07,会議費,15060.0,とめ手羽　ＬＩＸＩＬ中田氏、重岡・森井、田中４名打合せ,new_SW00000027.csv,5638
2015-09-09,会議費,1814.0,とんかつ田　オーテック北川支店長、重岡打合せ,new_SW00000027.csv,5642
2015-09-09,会議費,13770.0,五鉄Ａｊｉｍｉ　テムズ大木所長、重岡・森井３名打合せ,new_SW00000027.csv,5643
2015-09-11,会議費,31280.0,ＭＡＣＨＩＫＡＴＡ　スタッフ打合せ６名,new_SW00000027.csv,5647
2015-09-12,会議費,8320.0,春菜魚　ＢＯＳ川原氏、重岡打合せ,new_SW00000027.csv,5649
2015-09-13,会議費,9720.0,車　ベストリノベーション田中氏、重岡打合せ,new_SW00000027.csv,5652
2015-09-14,会議費,6560.0,阿づ満や　テムズ一柳部長、重岡・森井３名打合せ,new_SW00000027.csv,5654
2015-09-15,会議費,2600.0,ななつ海　テムズ椿所長、重岡・森井３名打合せ,new_SW00000027.csv,5656
2015-09-17,会議費,2862.0,平田牧場　アクシス一ノ宮氏、森井打合せ,new_SW00000027.csv,5666
2015-09-17,会議費,1350.0,ＣＯＦＦＥＥリーム　ＬＩＸＩＬ柏木部長、重岡打合せ,new_SW00000027.csv,5667
2015-09-20,会議費,10324.0,車　スタッフ３名打合せ,new_SW00000027.csv,5673
2015-09-21,会議費,3000.0,マルヨ　ランチミーティング３名,new_SW00000027.csv,5674
2015-09-21,会議費,9474.0,とめ手羽　スタッフ打合せ３名,new_SW00000027.csv,5675
2015-09-23,会議費,8080.0,木村屋本店　スタッフ打合せ２名,new_SW00000027.csv,5681
2015-09-26,会議費,9120.0,天山　ＢＯＳ女池氏、重岡打合せ,new_SW00000027.csv,5684
2015-09-28,会議費,29450.0,ＭＡＣＨＩＫＡＴＡ　スタッフ打合せ６名,new_SW00000027.csv,5689
2015-09-27,会議費,9390.0,ＣＯＬＬＥＢＥＲＥＴＯ　吉友デザイン森生氏、重岡打合せ,new_SW00000027.csv,5690
2015-09-29,会議費,6300.0,玉ゐ　ＬＩＸＩＬ安蒜氏、重岡打合せ,new_SW00000027.csv,5692
2015-09-29,会議費,8000.0,マルヨ　スタッフ打合せ３名,new_SW00000027.csv,5697
2015-09-30,会議費,3000.0,天ささ　ＬＡＳ田中氏、重岡打合せ,new_SW00000027.csv,5699
2015-10-02,会議費,8290.0,漁火　カルミック成相部長、重岡打合せ,new_SW00000027.csv,5830
2015-10-02,会議費,6048.0,深町　ＴＯＴＯ有留部長、重岡打合せ,new_SW00000027.csv,5831
2015-10-03,会議費,2850.0,マルヨ　ランチミーティング,new_SW00000027.csv,5832
2015-10-04,会議費,9514.0,銀座沼津港　ＢＯＳ川原氏、重岡打合せ,new_SW00000027.csv,5836
2015-10-09,会議費,27980.0,ＭＡＣＨＩＫＡＴＡ　スタッフ打合せ６名,new_SW00000027.csv,5844
2015-10-11,会議費,10562.0,車　ナチュラルＰ宇都氏、重岡・森井３名打合せ,new_SW00000027.csv,5850
2015-10-12,会議費,10120.0,ＢＯＯＭＩＮ　ＢＯＳ川原氏、重岡・森井３名打合せ,new_SW00000027.csv,5854
2015-10-17,会議費,11400.0,ｂｉｔｏｎ　アクシス一ノ宮氏、重岡・森井３名打合せ,new_SW00000027.csv,5861
2015-10-18,会議費,8444.0,ラ・ボエム　ドリコ高野氏、重岡打合せ,new_SW00000027.csv,5864
2015-10-19,会議費,3000.0,牛タン荒　ＬＡＳ国弘氏、重岡・森井打合せ,new_SW00000027.csv,5865
2015-10-24,会議費,9020.0,春菜魚　ＢＯＳ川原氏、重岡・森井３名打合せ,new_SW00000027.csv,5875
2015-10-25,会議費,8650.0,鳥元　ＬＩＸＩＬ中村氏、重岡・森井３名打合せ,new_SW00000027.csv,5878
2015-10-26,会議費,16174.0,ＡＪＩＭＩ　ベストＲ田中氏、杉村氏、重岡・森井４名打合せ,new_SW00000027.csv,5880
2015-10-27,会議費,1900.0,Ｌａｓｐａｚｉｏ　プライア大澤氏、森井打合せ,new_SW00000027.csv,5883
2015-10-28,会議費,7700.0,大丸　大阪５名打合せ,new_SW00000027.csv,5886
2015-10-28,会議費,460.0,カフェ・ノエシス　日製電機山品部長、重岡打合せ,new_SW00000027.csv,5887
2015-10-28,会議費,4640.0,鉄なべ　ヒューネット吹田顧問、重岡・森井３名打合せ,new_SW00000027.csv,5889
2015-10-29,会議費,24639.0,北京　大阪ランチ会６名打合せ,new_SW00000027.csv,5891
2015-10-31,会議費,9242.0,昇　ライフホーム加藤社長、重岡打合せ,new_SW00000027.csv,5897
2015-11-01,会議費,10130.0,焼肉ここから　ＢＯＳ川原氏重岡・森井打合せ３名,new_SW00000027.csv,6441
2015-11-03,会議費,7376.0,鳥元　テイスト桜庭氏、重岡打合せ,new_SW00000027.csv,6443
2015-11-05,会議費,15000.0,ネージュ　エディオン小島部長、金子様、重岡・森井４名打合せ,new_SW00000027.csv,6451
2015-11-06,会議費,29710.0,ＭＡＣＨＩＫＡＴＡ　社員打合せ６名,new_SW00000027.csv,6452
2015-11-07,会議費,7342.0,響　ベストリノベーション田中氏、重岡打合せ,new_SW00000027.csv,6457
2015-11-08,会議費,6836.0,鳥元　吉友デザイン森生氏、重岡打合せ,new_SW00000027.csv,6460
2015-11-11,会議費,2160.0,グリルバーＤａｐａｕｌｏ　コンツール五十嵐社長、重岡打合せ,new_SW00000027.csv,6468
2015-11-12,会議費,6730.0,日本料理漁火　リビングイズ鈴木氏、重岡打合せ,new_SW00000027.csv,6469
2015-11-13,会議費,3300.0,Ｈａｒｕ　河野氏、重岡・森井３名打合せ,new_SW00000027.csv,6472
2015-11-13,会議費,1800.0,ＭＩＹＡＢＩ　河野氏、森井２名打合せ,new_SW00000027.csv,6473
2015-11-13,会議費,9828.0,ｂｉｔｏｎ　中村氏、重岡・森井３名打合せ,new_SW00000027.csv,6474
2015-11-15,会議費,7290.0,鳥元　ＢＯＳ女池氏、重岡２名打合せ,new_SW00000027.csv,6479
2015-11-16,会議費,1960.0,Ｈａｒｕ　リクシル安蒜氏、重岡２名打合せ,new_SW00000027.csv,6480
2015-11-17,会議費,14984.0,五鉄　リクシル平野氏、重岡・森井打３名打合せ,new_SW00000027.csv,6484
2015-11-18,会議費,7700.0,ＭＩＹＡＢＩ　テムズ一柳部長、重岡２名打合せ,new_SW00000027.csv,6488
2015-11-19,会議費,2400.0,ＤａｓｓａｉＢａｒ　リクシル平野氏、重岡２名打合せ,new_SW00000027.csv,6489
2015-11-22,会議費,1757.0,壱番屋　スタッフ２名打合せ,new_SW00000027.csv,6496
2015-11-22,会議費,7236.0,鳥元　テイスト桜庭氏、重岡２名打合せ,new_SW00000027.csv,6498
2015-11-23,会議費,8030.0,菜のｈａｎａ　ＵＰＳ内田社長、重岡２名打合せ,new_SW00000027.csv,6505
2015-11-24,会議費,9270.0,わすけ　ＢＯＳ川原氏、重岡・森井３名打合せ,new_SW00000027.csv,6508
2015-11-25,会議費,7000.0,青葉　日本環境機材谷村社長、重岡２名打合せ,new_SW00000027.csv,6509
2015-11-25,会議費,9520.0,漁火　リクシル板井川氏、重岡・森井３名打合せ,new_SW00000027.csv,6511
2015-11-27,会議費,9450.0,パンドーラー　リクシル細川氏、重岡・森井３名打合せ,new_SW00000027.csv,6516
2015-11-29,会議費,7074.0,鳥元　テイスト桜庭氏、重岡２名打合せ,new_SW00000027.csv,6521
